4551000,3.56,0,2024-04-28 01:46:47
4550000,15.7896,0,2024-04-28 01:46:47
4549000,1.4474,0,2024-04-28 01:46:47
4548000,0.1022,0,2024-04-28 01:46:47
4547000,5.33,0,2024-04-28 01:46:47
4554000,1.4425,1,2024-04-28 01:46:47
4555000,2.8687,1,2024-04-28 01:46:47
4556000,15.8469,1,2024-04-28 01:46:47
4557000,23.0031,1,2024-04-28 01:46:47
4558000,105.4464,1,2024-04-28 01:46:47
4551000,3.56,0,2024-04-28 01:46:53
4550000,15.7896,0,2024-04-28 01:46:53
4548000,0.1022,0,2024-04-28 01:46:53
4547000,5.33,0,2024-04-28 01:46:53
4546000,0.4399,0,2024-04-28 01:46:53
4554000,1.4425,1,2024-04-28 01:46:53
4555000,2.8687,1,2024-04-28 01:46:53
4556000,19.4069,1,2024-04-28 01:46:53
4557000,19.4431,1,2024-04-28 01:46:53
4558000,105.4464,1,2024-04-28 01:46:53
4551000,4.6489,0,2024-04-28 01:46:58
4550000,15.9253,0,2024-04-28 01:46:58
4548000,0.1022,0,2024-04-28 01:46:58
4547000,5.33,0,2024-04-28 01:46:58
4546000,0.4399,0,2024-04-28 01:46:58
4553000,0.002,1,2024-04-28 01:46:58
4554000,1.4425,1,2024-04-28 01:46:58
4555000,2.8687,1,2024-04-28 01:46:58
4556000,19.4069,1,2024-04-28 01:46:58
4557000,19.4431,1,2024-04-28 01:46:58
4551000,3.56,0,2024-04-28 01:47:03
4550000,17.1918,0,2024-04-28 01:47:03
4548000,0.1022,0,2024-04-28 01:47:03
4547000,5.33,0,2024-04-28 01:47:03
4546000,0.4399,0,2024-04-28 01:47:03
4553000,0.002,1,2024-04-28 01:47:03
4554000,1.4425,1,2024-04-28 01:47:03
4555000,2.8687,1,2024-04-28 01:47:03
4556000,18.4069,1,2024-04-28 01:47:03
4557000,19.4431,1,2024-04-28 01:47:03
4551000,5.0558,0,2024-04-28 01:47:08
4550000,17.1918,0,2024-04-28 01:47:08
4548000,0.1022,0,2024-04-28 01:47:08
4547000,5.33,0,2024-04-28 01:47:08
4546000,0.4399,0,2024-04-28 01:47:08
4553000,0.002,1,2024-04-28 01:47:08
4554000,1.4425,1,2024-04-28 01:47:08
4555000,2.8687,1,2024-04-28 01:47:08
4556000,18.4069,1,2024-04-28 01:47:08
4557000,19.4431,1,2024-04-28 01:47:08
4551000,7.1699,0,2024-04-28 01:47:14
4550000,10.963,0,2024-04-28 01:47:14
4548000,0.1022,0,2024-04-28 01:47:14
4547000,5.33,0,2024-04-28 01:47:14
4546000,1.8881,0,2024-04-28 01:47:14
4553000,0.002,1,2024-04-28 01:47:14
4554000,1.4425,1,2024-04-28 01:47:14
4555000,2.8687,1,2024-04-28 01:47:14
4556000,11.8469,1,2024-04-28 01:47:14
4557000,18.4431,1,2024-04-28 01:47:14
4551000,7.1699,0,2024-04-28 01:47:19
4550000,12.2293,0,2024-04-28 01:47:19
4549000,3.56,0,2024-04-28 01:47:19
4548000,0.1022,0,2024-04-28 01:47:19
4547000,5.33,0,2024-04-28 01:47:19
4553000,0.002,1,2024-04-28 01:47:19
4554000,1.4425,1,2024-04-28 01:47:19
4555000,2.8687,1,2024-04-28 01:47:19
4556000,11.8469,1,2024-04-28 01:47:19
4557000,18.4431,1,2024-04-28 01:47:19
4551000,7.1699,0,2024-04-28 01:47:24
4550000,15.7893,0,2024-04-28 01:47:24
4548000,0.1022,0,2024-04-28 01:47:24
4547000,5.33,0,2024-04-28 01:47:24
4546000,1.8881,0,2024-04-28 01:47:24
4553000,0.002,1,2024-04-28 01:47:24
4554000,1.4425,1,2024-04-28 01:47:24
4555000,2.8687,1,2024-04-28 01:47:24
4556000,15.4069,1,2024-04-28 01:47:24
4557000,19.4431,1,2024-04-28 01:47:24
4551000,5.6676,0,2024-04-28 01:47:29
4550000,15.7893,0,2024-04-28 01:47:29
4548000,0.1022,0,2024-04-28 01:47:29
4547000,5.33,0,2024-04-28 01:47:29
4546000,2.5381,0,2024-04-28 01:47:29
4553000,0.002,1,2024-04-28 01:47:29
4554000,1.4425,1,2024-04-28 01:47:29
4555000,17.8687,1,2024-04-28 01:47:29
4556000,15.4069,1,2024-04-28 01:47:29
4557000,4.4431,1,2024-04-28 01:47:29
4551000,7.1918,0,2024-04-28 01:47:34
4550000,4.8277,0,2024-04-28 01:47:34
4548000,0.1022,0,2024-04-28 01:47:34
4547000,5.33,0,2024-04-28 01:47:34
4546000,2.5381,0,2024-04-28 01:47:34
4553000,0.002,1,2024-04-28 01:47:34
4554000,1.4425,1,2024-04-28 01:47:34
4555000,17.8687,1,2024-04-28 01:47:34
4556000,15.4069,1,2024-04-28 01:47:34
4557000,4.4431,1,2024-04-28 01:47:34
4551000,3.6368,0,2024-04-28 01:47:40
4550000,0.0013,0,2024-04-28 01:47:40
4549000,1.2666,0,2024-04-28 01:47:40
4548000,0.1022,0,2024-04-28 01:47:40
4547000,5.33,0,2024-04-28 01:47:40
4553000,0.002,1,2024-04-28 01:47:40
4554000,1.4425,1,2024-04-28 01:47:40
4555000,17.8687,1,2024-04-28 01:47:40
4556000,18.4069,1,2024-04-28 01:47:40
4557000,4.4431,1,2024-04-28 01:47:40
4551000,7.1968,0,2024-04-28 01:47:45
4550000,0.0013,0,2024-04-28 01:47:45
4549000,4.8266,0,2024-04-28 01:47:45
4548000,0.1022,0,2024-04-28 01:47:45
4547000,5.33,0,2024-04-28 01:47:45
4553000,0.002,1,2024-04-28 01:47:45
4554000,1.4425,1,2024-04-28 01:47:45
4555000,17.8687,1,2024-04-28 01:47:45
4556000,18.4069,1,2024-04-28 01:47:45
4557000,4.4431,1,2024-04-28 01:47:45
4551000,7.1968,0,2024-04-28 01:47:50
4550000,0.0013,0,2024-04-28 01:47:50
4549000,4.8266,0,2024-04-28 01:47:50
4548000,0.1022,0,2024-04-28 01:47:50
4547000,5.33,0,2024-04-28 01:47:50
4553000,0.002,1,2024-04-28 01:47:50
4554000,1.4425,1,2024-04-28 01:47:50
4555000,17.8687,1,2024-04-28 01:47:50
4556000,18.4069,1,2024-04-28 01:47:50
4557000,4.4431,1,2024-04-28 01:47:50
4551000,7.1955,0,2024-04-28 01:47:55
4550000,0.0013,0,2024-04-28 01:47:55
4549000,4.8266,0,2024-04-28 01:47:55
4548000,0.1022,0,2024-04-28 01:47:55
4547000,5.33,0,2024-04-28 01:47:55
4553000,0.0009,1,2024-04-28 01:47:55
4554000,1.4425,1,2024-04-28 01:47:55
4555000,17.8687,1,2024-04-28 01:47:55
4556000,15.8469,1,2024-04-28 01:47:55
4557000,4.4431,1,2024-04-28 01:47:55
4551000,7.1955,0,2024-04-28 01:48:00
4550000,0.0013,0,2024-04-28 01:48:00
4549000,4.8266,0,2024-04-28 01:48:00
4548000,0.1022,0,2024-04-28 01:48:00
4547000,5.33,0,2024-04-28 01:48:00
4553000,0.0009,1,2024-04-28 01:48:00
4554000,1.4425,1,2024-04-28 01:48:00
4555000,21.4287,1,2024-04-28 01:48:00
4556000,15.8469,1,2024-04-28 01:48:00
4557000,4.4431,1,2024-04-28 01:48:00
4551000,1.5242,0,2024-04-28 01:48:06
4550000,0.0196,0,2024-04-28 01:48:06
4549000,1.4131,0,2024-04-28 01:48:06
4548000,3.6622,0,2024-04-28 01:48:06
4547000,1.7439,0,2024-04-28 01:48:06
4553000,0.0009,1,2024-04-28 01:48:06
4554000,1.4425,1,2024-04-28 01:48:06
4555000,21.8687,1,2024-04-28 01:48:06
4556000,19.4069,1,2024-04-28 01:48:06
4557000,8.0031,1,2024-04-28 01:48:06
4551000,1.5242,0,2024-04-28 01:48:11
4550000,0.0196,0,2024-04-28 01:48:11
4549000,1.4131,0,2024-04-28 01:48:11
4548000,3.1131,0,2024-04-28 01:48:11
4547000,3.56,0,2024-04-28 01:48:11
4553000,0.0009,1,2024-04-28 01:48:11
4554000,5.0025,1,2024-04-28 01:48:11
4555000,21.8687,1,2024-04-28 01:48:11
4556000,15.8469,1,2024-04-28 01:48:11
4557000,8.0031,1,2024-04-28 01:48:11
4551000,1.5242,0,2024-04-28 01:48:16
4550000,3.5796,0,2024-04-28 01:48:16
4549000,1.4131,0,2024-04-28 01:48:16
4548000,3.1131,0,2024-04-28 01:48:16
4547000,3.56,0,2024-04-28 01:48:16
4553000,0.0009,1,2024-04-28 01:48:16
4554000,5.5016,1,2024-04-28 01:48:16
4555000,21.8687,1,2024-04-28 01:48:16
4556000,15.8469,1,2024-04-28 01:48:16
4557000,105.1475,1,2024-04-28 01:48:16
4551000,1.5242,0,2024-04-28 01:48:21
4550000,1.4113,0,2024-04-28 01:48:21
4549000,8.3867,0,2024-04-28 01:48:21
4548000,0.1022,0,2024-04-28 01:48:21
4546000,11.8594,0,2024-04-28 01:48:21
4553000,0.0009,1,2024-04-28 01:48:21
4554000,1.9416,1,2024-04-28 01:48:21
4555000,21.8687,1,2024-04-28 01:48:21
4556000,15.8469,1,2024-04-28 01:48:21
4557000,108.7075,1,2024-04-28 01:48:21
4551000,1.5187,0,2024-04-28 01:48:27
4550000,4.9713,0,2024-04-28 01:48:27
4549000,3.56,0,2024-04-28 01:48:27
4548000,1.3692,0,2024-04-28 01:48:27
4546000,12.5094,0,2024-04-28 01:48:27
4553000,0.0009,1,2024-04-28 01:48:27
4554000,1.9416,1,2024-04-28 01:48:27
4555000,25.4287,1,2024-04-28 01:48:27
4556000,15.8469,1,2024-04-28 01:48:27
4557000,108.7075,1,2024-04-28 01:48:27
4551000,1.6234,0,2024-04-28 01:48:32
4550000,0.0196,0,2024-04-28 01:48:32
4549000,3.56,0,2024-04-28 01:48:32
4548000,4.5019,0,2024-04-28 01:48:32
4547000,3.56,0,2024-04-28 01:48:32
4553000,0.0009,1,2024-04-28 01:48:32
4554000,5.5016,1,2024-04-28 01:48:32
4555000,21.8687,1,2024-04-28 01:48:32
4556000,19.4069,1,2024-04-28 01:48:32
4557000,105.1475,1,2024-04-28 01:48:32
4551000,1.6234,0,2024-04-28 01:48:37
4550000,0.0196,0,2024-04-28 01:48:37
4549000,3.56,0,2024-04-28 01:48:37
4548000,3.2349,0,2024-04-28 01:48:37
4547000,4.8271,0,2024-04-28 01:48:37
4553000,0.0009,1,2024-04-28 01:48:37
4554000,5.5016,1,2024-04-28 01:48:37
4555000,21.8687,1,2024-04-28 01:48:37
4556000,19.4069,1,2024-04-28 01:48:37
4557000,105.1475,1,2024-04-28 01:48:37
4550000,0.0196,0,2024-04-28 01:48:42
4549000,3.56,0,2024-04-28 01:48:42
4548000,3.2349,0,2024-04-28 01:48:42
4547000,4.8271,0,2024-04-28 01:48:42
4546000,11.4112,0,2024-04-28 01:48:42
4553000,3.5609,1,2024-04-28 01:48:42
4554000,1.9416,1,2024-04-28 01:48:42
4555000,21.8687,1,2024-04-28 01:48:42
4556000,120.1113,1,2024-04-28 01:48:42
4557000,4.4431,1,2024-04-28 01:48:42
4550000,0.0196,0,2024-04-28 01:48:47
4548000,7.4495,0,2024-04-28 01:48:47
4546000,11.4112,0,2024-04-28 01:48:47
4545000,5.8819,0,2024-04-28 01:48:47
4543000,1.8753,0,2024-04-28 01:48:47
4553000,3.5609,1,2024-04-28 01:48:47
4554000,5.9416,1,2024-04-28 01:48:47
4555000,25.4287,1,2024-04-28 01:48:47
4556000,116.5513,1,2024-04-28 01:48:47
4557000,9.7731,1,2024-04-28 01:48:47
4550000,0.0196,0,2024-04-28 01:48:53
4548000,7.4525,0,2024-04-28 01:48:53
4546000,16.2386,0,2024-04-28 01:48:53
4545000,5.8819,0,2024-04-28 01:48:53
4543000,2.5253,0,2024-04-28 01:48:53
4553000,4.0572,1,2024-04-28 01:48:53
4554000,5.4425,1,2024-04-28 01:48:53
4555000,25.4287,1,2024-04-28 01:48:53
